player_id,player_name,birthday,height,weight
355358,Christian Guenter,2/28/93 0:00,182.88,179
304017,Christian Irobiso,5/28/93 0:00,190.5,170
149219,Christian Kabasele,2/24/91 0:00,187.96,185
35437,Christian Kalvenes,3/8/77 0:00,182.88,170
46230,Christian Kinkela,5/25/82 0:00,175.26,159
67357,Christian Leite,11/9/85 0:00,182.88,187
35988,Christian Lell,8/29/84 0:00,182.88,176
39535,Christian Maggio,2/11/82 0:00,182.88,174
448805,Christian Mathenia,3/31/92 0:00,187.96,198
33956,Christian Nade,9/18/84 0:00,185.42,176
25549,Christian Obodo,5/11/84 0:00,175.26,159
30250,Christian Pander,8/28/83 0:00,185.42,176
27693,Christian Panucci,4/12/73 0:00,182.88,161
41727,Christian Pouga,6/19/86 0:00,193.04,198
32937,Christian Poulsen,2/28/80 0:00,182.88,168
50669,Christian Puggioni,1/17/81 0:00,187.96,179
688295,Christian Pulisic,9/18/98 0:00,172.72,152
288349,Christian Santos,3/24/88 0:00,182.88,154
66930,Christian Schlauri,3/30/85 0:00,180.34,163
92252,Christian Schneuwly,2/7/88 0:00,177.8,161
25483,Christian Schulz,4/1/83 0:00,185.42,176
25260,Christian Schwegler,6/6/84 0:00,177.8,161
97727,Christian Strohdiek,1/22/88 0:00,193.04,187
195783,Christian Supusepa,4/2/89 0:00,182.88,174
39541,Christian Terlizzi,11/25/79 0:00,190.5,176
34971,Christian Tiffert,2/18/82 0:00,182.88,174
38183,Christian Timm,2/27/79 0:00,180.34,161
27774,Christian Traesch,9/1/87 0:00,180.34,165
35991,Christian Vander,10/24/80 0:00,195.58,198
38490,Christian Vieri,7/12/73 0:00,185.42,181
37354,Christian Weber,9/15/83 0:00,175.26,168
27488,Christian Wetklo,1/11/80 0:00,190.5,203
480799,Christian,6/14/89 0:00,182.88,183
281847,Christie Elliot,5/26/91 0:00,185.42,179
36051,Christoph Dabrowski,7/1/78 0:00,195.58,181
185342,Christoph Hemlein,12/16/90 0:00,180.34,174
29543,Christoph Janker,2/14/85 0:00,185.42,170
269788,Christoph Kramer,2/19/91 0:00,190.5,176
30649,Christoph Metzelder,11/5/80 0:00,193.04,203
180126,Christoph Moritz,1/27/90 0:00,185.42,176
30912,Christoph Spycher,3/30/78 0:00,175.26,165
32581,Christophe Berra,1/31/85 0:00,190.5,203
202510,Christophe Bertjens,1/5/93 0:00,182.88,161
38246,Christophe Gregoire,4/20/80 0:00,187.96,163
37044,Christophe Grondin,9/2/83 0:00,180.34,170
40730,Christophe Jallet,10/31/83 0:00,177.8,143
277412,Christophe Kerbrat,8/2/86 0:00,182.88,163
42292,Christophe Lambert,2/23/87 0:00,172.72,150
41176,Christophe Landrin,6/30/77 0:00,177.8,165
26916,Christophe Lepoint,10/24/84 0:00,187.96,183
46884,Christophe Mandanne,2/7/85 0:00,170.18,137
41186,Christophe Revault,3/22/72 0:00,185.42,194
200965,Christopher Avevor,2/11/92 0:00,185.42,194
523758,Christopher Cadden,9/19/96 0:00,182.88,157
407747,Christopher Dilo,1/5/94 0:00,187.96,185
154229,Christopher Glombard,6/5/89 0:00,177.8,163
36029,Christopher Heimeroth,8/1/81 0:00,193.04,201
303343,Christopher Johnston,9/3/94 0:00,165.1,150
314399,Christopher Kane,9/5/94 0:00,180.34,168
192711,Christopher Maboulou,3/19/90 0:00,185.42,174
32421,Christopher Maguire,1/16/89 0:00,170.18,150
728125,Christopher McLaughlin,3/22/98 0:00,177.8,161
33954,Christopher Mitchell,7/21/88 0:00,175.26,150
704523,Christopher Nkunku,11/14/97 0:00,175.26,141
94690,Christopher Noethe,1/3/88 0:00,182.88,179
190010,Christopher Oualembo,1/31/87 0:00,175.26,170
207952,Christopher Routis,3/3/90 0:00,185.42,185
19020,Christopher Samba,3/28/84 0:00,193.04,220
50395,Christopher Schorch,1/30/89 0:00,187.96,176
460635,Christopher Teichmann,10/13/95 0:00,177.8,128
201101,Christopher Verbist,10/8/91 0:00,175.26,157
408104,Christos Donis,10/9/94 0:00,182.88,165
12985,Christos Karypidis,12/2/82 0:00,185.42,176
31092,Chu-Young Park,7/10/85 0:00,182.88,165
298665,Chuks Aneke,7/3/93 0:00,187.96,207
319055,Chuli,1/25/91 0:00,177.8,161
150279,Chumbinho,9/21/86 0:00,175.26,150
130670,Chung-Yong Lee,7/2/88 0:00,180.34,152
161414,Ciaran Clark,9/26/89 0:00,187.96,168
31244,Cicero,8/26/84 0:00,182.88,159
43303,Cicero,5/8/86 0:00,187.96,187
172430,Cicinho,8/4/86 0:00,175.26,139
30996,Cicinho,6/24/80 0:00,172.72,150
469282,Cihat Celik,1/2/96 0:00,182.88,159
56852,Cillian Sheridan,2/23/89 0:00,193.04,181
40203,Ciprian Marica,10/2/85 0:00,185.42,176
103218,Ciprian Tatarusanu,2/9/86 0:00,195.58,194
37768,Ciro Capuano,7/10/81 0:00,185.42,172
161660,Ciro Immobile,2/20/90 0:00,185.42,172
39713,Ciro Polito,4/12/79 0:00,182.88,183
37211,Civard Sprockel,5/10/83 0:00,180.34,165
41852,Claiton Dos Santos,9/7/84 0:00,185.42,172
400962,Clarck Nsikulu,7/10/92 0:00,177.8,159
26096,Clarence Seedorf,4/1/76 0:00,177.8,176
199325,Clark Robertson,9/5/93 0:00,187.96,168
23349,Clarke Carlisle,10/14/79 0:00,190.5,174
94033,Claude Dielna,12/14/87 0:00,182.88,190
17296,Claude Gnakpa,6/9/83 0:00,182.88,192
474102,Claude Goncalves,4/9/94 0:00,172.72,137
30695,Claude Makelele,2/18/73 0:00,175.26,154
114688,Claudemir,3/27/88 0:00,185.42,159
19524,Claudemir,8/17/84 0:00,175.26,165
71602,Claudio Beauvue,4/16/88 0:00,175.26,146
41862,Claudio Bellucci,5/31/75 0:00,172.72,154
37421,Claudio Bravo,4/13/83 0:00,182.88,176
26161,Claudio Cacapa,5/29/76 0:00,180.34,172
38113,Claudio Lito,2/3/75 0:00,170.18,143
42294,Claudio Lustenberger,1/6/87 0:00,182.88,165
41890,Claudio Marchisio,1/19/86 0:00,180.34,157
18853,Claudio Morel,2/2/78 0:00,175.26,163
39218,Claudio Pani,3/11/86 0:00,177.8,168
19427,Claudio Pitbull,1/8/82 0:00,172.72,165
25366,Claudio Pizarro,10/3/78 0:00,182.88,185
181433,Claudio Ramos,11/16/91 0:00,182.88,176
39208,Claudio Rivalta,6/30/78 0:00,172.72,150
41874,Claudio Terzi,6/19/84 0:00,180.34,152
113968,Claudio Yacob,7/18/87 0:00,180.34,161
164338,Claudio,8/17/77 0:00,182.88,174
26263,Claudiu Keseru,12/2/86 0:00,177.8,168
181313,Clebao,7/9/83 0:00,185.42,190
31498,Cleber Santana,6/27/81 0:00,187.96,176
307069,Cleber,12/5/90 0:00,182.88,192
185518,Clemens Fandrich,1/10/91 0:00,177.8,148
35989,Clemens Fritz,12/7/80 0:00,182.88,179
118298,Clemens Walch,7/10/87 0:00,180.34,170
41174,Clement Chantome,9/11/87 0:00,180.34,157
182925,Clement Grenier,1/7/91 0:00,185.42,159
311009,Clement Maury,11/20/85 0:00,180.34,170
277444,Clement Tainmont,2/13/86 0:00,185.42,159
470836,Clesio Bauque,10/11/94 0:00,175.26,148
23864,Cleveland Taylor,9/9/83 0:00,172.72,163
360509,Cleyton,2/24/90 0:00,170.18,152
30956,Clint Dempsey,3/9/83 0:00,185.42,185
23311,Clint Hill,10/19/78 0:00,182.88,161
266105,Clinton Mata,11/7/92 0:00,180.34,159
409161,Clinton Njie,8/15/93 0:00,175.26,150
311111,Cofie Bekoe,3/16/88 0:00,167.64,150
151063,Coke,4/26/87 0:00,175.26,159
208699,Colin Coosemans,8/3/92 0:00,185.42,183
35524,Colin Healy,3/14/80 0:00,180.34,181
38865,Colin Kazim-Richards,8/26/86 0:00,185.42,174
35475,Colin McMenamin,2/12/81 0:00,177.8,152
32706,Colin Nish,3/7/81 0:00,190.5,176
703659,Colin Trachsel,9/28/97 0:00,177.8,165
417756,Coll Donaldson,4/9/95 0:00,187.96,183
37156,Collin Benjamin,8/3/78 0:00,182.88,176
30963,Collin Samuel,8/27/81 0:00,175.26,165
243486,Collin van Eijk,8/1/91 0:00,182.88,161
462085,Collins Fai,8/13/92 0:00,167.64,132
24037,Collins John,10/17/85 0:00,180.34,172
277796,Connor Laerenbergh,3/18/93 0:00,180.34,172
611682,Connor Randall,10/21/95 0:00,180.34,168
237562,Connor Ripley,2/13/93 0:00,190.5,212
169721,Connor Wickham,3/31/93 0:00,187.96,198
470003,Conor Brennan,3/30/94 0:00,185.42,198
571546,Conor Grant,4/18/95 0:00,175.26,176
419765,Conor Newton,10/17/91 0:00,180.34,154
355740,Conor Pepper,5/4/94 0:00,172.72,168
77727,Conor Sammon,11/6/86 0:00,185.42,165
295069,Conor Townsend,3/4/93 0:00,182.88,161
159663,Conrad Balatoni,1/27/91 0:00,182.88,187
28081,Constant Djakpa,10/17/86 0:00,177.8,163
318535,Constantin Nica,3/18/93 0:00,185.42,165
424391,Corentin Fiore,3/24/95 0:00,182.88,165
363359,Corentin Jean,7/15/95 0:00,170.18,143
611714,Corentin Kocur,10/17/95 0:00,177.8,154
473852,Corentin Tolisso,8/3/94 0:00,180.34,172
43345,Cornel Predescu,12/21/87 0:00,177.8,168
38581,Corona,2/12/81 0:00,175.26,152
37473,Cosmin Contra,12/15/75 0:00,180.34,163
43338,Cosmin Moti,12/3/84 0:00,182.88,163
103428,Costel Pantilimon,2/1/87 0:00,203.2,212
41073,Craig Beattie,1/16/84 0:00,182.88,159
33781,Craig Bellamy,7/13/79 0:00,175.26,152
32907,Craig Bryson,11/6/86 0:00,170.18,132
40548,Craig Cathcart,2/6/89 0:00,187.96,161
33693,Craig Conway,5/2/85 0:00,175.26,148
46377,Craig Curran,8/23/89 0:00,175.26,163
32674,Craig Dargo,1/3/78 0:00,167.64,141
169162,Craig Dawson,5/6/90 0:00,187.96,187
187668,Craig Eastmond,12/9/90 0:00,182.88,165
24260,Craig Easton,2/26/79 0:00,177.8,157
23034,Craig Fagan,12/11/82 0:00,180.34,165
25075,Craig Gardner,11/25/86 0:00,175.26,179
32562,Craig Gordon,12/31/82 0:00,193.04,183
411207,Craig Moore,8/16/94 0:00,172.72,154
410361,Craig Murray,1/1/94 0:00,180.34,165
150596,Craig Noone,11/17/87 0:00,177.8,152
109191,Craig Reid,2/26/86 0:00,182.88,174
33914,Craig Samson,4/1/84 0:00,187.96,176
419136,Craig Slater,4/26/94 0:00,177.8,154
443967,Craig Storie,1/13/96 0:00,175.26,157
183515,Craig Thomson,4/17/91 0:00,177.8,163
408981,Craig Thomson,3/10/95 0:00,172.72,152
473822,Craig Wighton,7/27/97 0:00,185.42,159
25584,Cribari,3/6/80 0:00,185.42,159
96839,Cris Santos,1/17/84 0:00,177.8,154
30931,Cris,6/3/77 0:00,182.88,170
528508,Crislan,3/13/92 0:00,185.42,161
113695,Cristian Alvarez,11/13/85 0:00,185.42,194
361340,Cristian Amado,6/7/85 0:00,182.88,172
243608,Cristian Battocchio,2/10/92 0:00,170.18,141
359189,Cristian Benavente,5/19/94 0:00,172.72,150
31073,Cristian Benitez,5/1/86 0:00,170.18,159
102628,Cristian Bustos,5/29/83 0:00,175.26,165
439933,Cristian Ceballos,12/3/92 0:00,182.88,170
27692,Cristian Chivu,10/26/80 0:00,182.88,179
274456,Cristian Cuevas,4/2/95 0:00,175.26,143
46297,Cristian Daniel Ansaldi,9/20/86 0:00,180.34,168
8840,Cristian Florin Ianu,10/16/83 0:00,177.8,159
114076,Cristian Gamboa,10/24/89 0:00,175.26,148
500791,Cristian Herrera,3/1/91 0:00,187.96,187
37445,Cristian Hidalgo,9/21/83 0:00,170.18,146
18590,Cristian Llama,6/26/86 0:00,180.34,168
287226,Cristian Lobato,3/7/89 0:00,175.26,146
114339,Cristian Maidana,1/24/87 0:00,180.34,163
574845,Cristian Manea,8/9/97 0:00,182.88,152
24791,Cristian Molinaro,7/30/83 0:00,182.88,181
115330,Cristian Pasquato,7/20/89 0:00,172.72,154
33889,Cristian Portilla,8/28/88 0:00,180.34,165
282692,Cristian Portu,5/21/92 0:00,177.8,154
42650,Cristian Raimondi,4/30/81 0:00,182.88,172
31104,Cristian Riveros,10/16/82 0:00,177.8,163
26310,Cristian Rodriguez,9/30/85 0:00,177.8,165
12766,Cristian Sapunaru,4/5/84 0:00,187.96,179
39714,Cristian Silvestri,1/21/75 0:00,185.42,181
41763,Cristian Stellini,4/27/74 0:00,185.42,172
58294,Cristian Stuani,10/12/86 0:00,185.42,168
183544,Cristian Suarez,2/6/87 0:00,177.8,165
213704,Cristian Tello Herrera,8/19/91 0:00,177.8,143
181189,Cristian Trombetta,10/15/86 0:00,187.96,174
30906,Cristian Zaccardo,12/21/81 0:00,182.88,170
24970,Cristian Zapata,9/30/86 0:00,187.96,181
27701,Cristian Zenoni,4/23/77 0:00,182.88,159
239350,Cristiano Biraghi,9/1/92 0:00,182.88,172
39229,Cristiano Del Grosso,3/24/83 0:00,175.26,154
38762,Cristiano Doni,4/1/73 0:00,185.42,174
25337,Cristiano Lucarelli,10/4/75 0:00,187.96,183
39313,Cristiano Lupatelli,6/21/78 0:00,187.96,185
239964,Cristiano Piccini,9/26/92 0:00,182.88,170
30893,Cristiano Ronaldo,2/5/85 0:00,185.42,176
31739,Cristiano Zanetti,4/14/77 0:00,180.34,165
163887,Cristiano,11/29/90 0:00,195.58,198
22428,Cristiano,9/28/83 0:00,175.26,152
50449,Cristobal Jorquera,8/4/88 0:00,175.26,152
169753,Cristobal,4/21/84 0:00,180.34,176
179059,Cristophe Diandy,11/25/90 0:00,185.42,170
39388,Csaba Feher,9/2/75 0:00,180.34,172
11061,Csaba Horvath,5/2/82 0:00,193.04,181
149855,Cuco Martina,9/25/89 0:00,182.88,159
640725,Curro Sanchez,1/3/96 0:00,177.8,150
24658,Curtis Davies,3/15/85 0:00,187.96,196
291854,Curtis Good,3/23/93 0:00,187.96,187
30577,Custodio,5/24/83 0:00,180.34,165
104388,"Cyprien Baguette,23",5/12/89 0:00,187.96,185
40687,Cyriaque Louvion,7/24/87 0:00,185.42,176
307015,Cyriaque Rivieyran,4/17/91 0:00,172.72,148
526230,Cyriel Dessers,12/8/94 0:00,185.42,176
26325,Cyril Jeunechamp,12/18/75 0:00,177.8,150
26289,Cyril Rool,4/15/75 0:00,175.26,159
38920,Cyril Thereau,4/24/83 0:00,187.96,172
46224,Cyrille Merville,4/14/82 0:00,180.34,165
110113,Daan Bovenberg,10/25/88 0:00,182.88,163
282011,Daan Disveld,1/20/94 0:00,177.8,176
279105,Daan Smith,3/18/92 0:00,193.04,174
39878,Daan van Gijseghem,3/2/88 0:00,182.88,185
512747,Dabney Dos Santos,7/21/96 0:00,172.72,150
96615,Dady,8/13/81 0:00,190.5,185
559029,Daimy Deflem,5/4/94 0:00,177.8,150
30526,Daisuke Matsui,5/11/81 0:00,175.26,148
522750,Dalbert,9/8/93 0:00,180.34,163
611840,Dalcio Gomes,5/22/96 0:00,185.42,176
356400,Dale Carrick,1/7/94 0:00,180.34,154
161012,Daley Blind,3/9/90 0:00,180.34,159
514806,Daley Sinkgraven,7/4/95 0:00,177.8,141
12320,Dalibor Pleva,4/2/84 0:00,180.34,152
33967,Dalibor Stevanovic,9/27/84 0:00,182.88,165
77813,Dalibor Veselinovic,9/21/87 0:00,198.12,201
38837,DaMarcus Beasley,5/24/82 0:00,172.72,150
101969,Dame N'Doye,2/21/85 0:00,185.42,179
132830,Damian Bellon,8/28/89 0:00,177.8,170
433760,Damian Ciechanowski,4/3/96 0:00,177.8,163
196238,Damian Dabrowski,8/27/92 0:00,177.8,161
56867,Damian Escudero,4/1/87 0:00,175.26,163
429845,Damian Garbacik,1/30/96 0:00,185.42,176
173393,Damian Hops Chmiel,5/6/87 0:00,175.26,161
309892,Damian Jakubik,3/25/90 0:00,182.88,170
443987,Damian Kugiel,5/30/95 0:00,187.96,181
113794,Damian Leandro Casalinuovo,6/6/87 0:00,182.88,174
38952,Damian Macaluso Rojas,3/9/80 0:00,180.34,176
195335,Damian Suarez,4/27/88 0:00,172.72,165
465828,Damian Szymanski,6/16/95 0:00,180.34,154
24423,Damian Tixier,6/23/80 0:00,180.34,150
208315,Damian Zbozien,4/25/89 0:00,185.42,176
27669,Damiano Ferronetti,11/1/84 0:00,182.88,163
179206,Damiano Schet,4/8/90 0:00,177.8,143
190971,Damiano Zanon,9/2/83 0:00,177.8,161
27732,Damiano Zenoni,4/23/77 0:00,185.42,163
46726,Damien Da Silva,5/17/88 0:00,182.88,181
23030,Damien Delaney,7/29/81 0:00,190.5,196
34574,Damien Duff,3/2/79 0:00,177.8,165
473859,Damien Dussaut,11/8/94 0:00,182.88,154
42147,Damien Germanier,3/30/88 0:00,177.8,137
26290,Damien Gregorini,3/2/79 0:00,193.04,198
38434,Damien Lahaye,1/30/84 0:00,180.34,181
172610,Damien Le Tallec,4/19/90 0:00,182.88,163
93347,Damien Marcq,12/8/88 0:00,180.34,172
46004,Damien Miceli,10/27/84 0:00,177.8,165
26345,Damien Perquis,4/10/84 0:00,185.42,165
93348,Damien Perrinelle,9/12/83 0:00,187.96,172
40701,Damien Plessis,3/5/88 0:00,193.04,170
95977,Damien Rascle,8/5/80 0:00,187.96,198
71472,Damien Tiberi,8/23/85 0:00,180.34,163
25770,Damir Dzombic,1/3/85 0:00,187.96,170
38247,Damir Mirvic,11/30/82 0:00,185.42,181
27502,Damir Vrancic,10/4/85 0:00,182.88,172
196186,Damjan Djokovic,4/18/90 0:00,187.96,179
243440,Dammyano Grootfaam,5/13/91 0:00,182.88,152
46810,Dan Gosling,2/2/90 0:00,182.88,174
321020,Dan Mori,11/8/88 0:00,185.42,172
249761,Dan Nistor,5/6/88 0:00,180.34,159
299380,Dan Twardzik,4/13/91 0:00,182.88,170
46392,Dani Abalo,9/29/87 0:00,177.8,150
151058,Dani Benitez,4/7/87 0:00,182.88,161
183497,Dani Castellano,11/2/87 0:00,180.34,152
56846,Dani Estrada,1/3/87 0:00,177.8,163
92527,Dani Fernandez,1/20/83 0:00,180.34,152
433311,Dani Garcia,5/1/90 0:00,180.34,165
183348,Dani Hernandez,10/21/85 0:00,195.58,196
43282,Dani Mallo,1/25/79 0:00,185.42,183
580704,Dani Ndi,8/18/95 0:00,177.8,168
280528,Dani Nieto,5/4/91 0:00,172.72,132
429893,Dani Quintana,3/8/87 0:00,172.72,143
180270,Dani Sanchez,11/10/84 0:00,177.8,168
174634,Dani Schahin,7/9/89 0:00,187.96,181
295212,Dani Sotres,5/21/93 0:00,182.88,172
163897,Dani,1/17/90 0:00,177.8,148
25984,Daniel Agger,12/12/84 0:00,190.5,185
33988,Daniel Alves,5/6/83 0:00,172.72,154
436036,Daniel Amartey,12/1/94 0:00,182.88,165
33018,Daniel Aranzubia,9/18/79 0:00,185.42,181
181379,Daniel Ayala,11/7/90 0:00,190.5,185
37319,Daniel Baier,5/18/84 0:00,175.26,170
212873,Daniel Batz,1/12/91 0:00,187.96,185
56932,Daniel Beichler,10/13/88 0:00,182.88,170
215166,Daniel Boateng,9/2/92 0:00,182.88,174
78142,Daniel Brezny,12/19/77 0:00,182.88,170
37342,Daniel Brinkmann,1/29/86 0:00,193.04,194
94915,Daniel Brosinski,7/17/88 0:00,177.8,154
35828,Daniel Brueckner,2/14/81 0:00,182.88,170
317277,Daniel Bujok,11/24/94 0:00,175.26,161
188058,Daniel Burn,5/9/92 0:00,200.66,192
188498,Daniel Caligiuri,1/15/88 0:00,182.88,174
67940,Daniel Calvo,7/11/79 0:00,175.26,148
40957,Daniel Candeias,2/25/88 0:00,177.8,172
40940,Daniel Carrico,8/4/88 0:00,180.34,176
282674,Daniel Carvajal,1/11/92 0:00,172.72,161
531629,Daniel Ceballos,8/7/96 0:00,175.26,143
37967,Daniel Chavez,1/8/88 0:00,175.26,152
42052,Daniel Ciofani,7/31/85 0:00,190.5,181
26399,Daniel Congre,4/5/85 0:00,185.42,176
26143,"Daniel Cousin,20",2/7/77 0:00,187.96,181
36852,Daniel Cruz,5/9/81 0:00,180.34,168
177698,Daniel Davari,1/6/88 0:00,193.04,198
37684,Daniel de Ridder,3/6/84 0:00,180.34,165
432389,Daniel De Silva,3/6/97 0:00,177.8,132
260486,Daniel Devine,9/7/92 0:00,182.88,154
141145,Daniel Didavi,2/21/90 0:00,180.34,172
21213,Daniel Dunst,4/12/84 0:00,180.34,172
282168,Daniel Dziwniel,8/19/92 0:00,177.8,159
150065,Daniel Elias Araujo Maykon,4/20/84 0:00,177.8,172
93218,Daniel Fanger,8/11/88 0:00,190.5,170
31299,Daniel Fernandes,9/25/83 0:00,195.58,207
535957,Daniel Follonier,1/18/94 0:00,185.42,172
23823,Daniel Fox,5/29/86 0:00,180.34,172
24744,Daniel Gabbidon,8/8/79 0:00,177.8,157
175806,Daniel Galbraith,8/19/90 0:00,175.26,143
196126,Daniel Gimenez,7/30/83 0:00,182.88,170
177720,Daniel Ginczek,4/13/91 0:00,190.5,192
38759,Daniel Graham,8/12/85 0:00,182.88,192
33778,Daniel Guiza,8/17/80 0:00,180.34,176
30919,Daniel Gygax,8/28/81 0:00,177.8,165
29303,Daniel Haas,8/1/83 0:00,187.96,190
24138,Daniel Halfar,1/7/88 0:00,172.72,150
172768,Daniel Hoeegh,1/6/91 0:00,190.5,174
39843,Daniel Imhof,11/22/77 0:00,177.8,170
33768,Daniel Jarque,1/1/83 0:00,187.96,168
26257,Daniel Jensen,6/25/79 0:00,177.8,161
150018,Daniel Kabir Mustafa,8/2/84 0:00,190.5,185
256968,Daniel Kaufmann,12/22/90 0:00,185.42,179
40600,Daniel Kome,5/19/80 0:00,175.26,161
40523,Daniel Larsson,1/25/87 0:00,175.26,174
42231,Daniel Lopar,4/19/85 0:00,187.96,187
388793,Daniel Lopez,10/25/85 0:00,187.96,198
277935,Daniel Lukasik,4/28/91 0:00,177.8,161
30425,Daniel Majstorovic,4/5/77 0:00,190.5,209
157249,Daniel Mojsov,12/25/87 0:00,190.5,176
33599,Daniel Moreira,8/8/77 0:00,177.8,165
39994,Daniel Niculae,10/6/82 0:00,185.42,174
40103,Daniel Omoya Braaten,5/25/82 0:00,182.88,187
111858,Daniel Opare,10/18/90 0:00,175.26,163
40846,Daniel Oprita,8/10/81 0:00,182.88,181
208710,Daniel Panizzolo,3/25/86 0:00,182.88,165
75307,Daniel Parejo,4/16/89 0:00,180.34,165
114664,Daniel Pavlovic,4/22/88 0:00,182.88,168
522576,Daniel Pinillos,10/22/92 0:00,182.88,163
295060,Daniel Potts,4/13/94 0:00,172.72,154
43158,Daniel Pudil,9/27/85 0:00,185.42,181
282295,Daniel Redmond,3/2/91 0:00,175.26,148
207118,Daniel Royer,5/22/90 0:00,177.8,161
97734,Daniel Schwaab,8/23/88 0:00,187.96,168
32088,Daniel Seaborne,3/5/87 0:00,190.5,165
27371,Daniel Sikorski,11/2/87 0:00,182.88,168
291107,Daniel Soares Brites,11/9/92 0:00,185.42,168
51553,Daniel Sturridge,9/1/89 0:00,187.96,168
28110,Daniel Swanson,12/28/86 0:00,167.64,130
39498,Daniel Tozser,5/12/85 0:00,185.42,163
66891,Daniel Unal,1/18/90 0:00,175.26,154
33085,Daniel van Buyten,2/7/78 0:00,198.12,209
74169,Daniel Wass,5/31/89 0:00,180.34,163
193176,Daniel Williams,3/8/89 0:00,182.88,168
33285,Daniel Ziebig,1/21/83 0:00,182.88,168
195413,Daniele Baselli,3/23/92 0:00,182.88,154
34952,Daniele Bonera,5/31/81 0:00,182.88,163
42387,Daniele Cacia,8/23/83 0:00,182.88,163
41536,Daniele Capelli,6/20/86 0:00,182.88,181
24405,Daniele Conti,1/9/79 0:00,177.8,157
39556,Daniele Corvia,11/22/84 0:00,180.34,179
41540,Daniele Croce,9/9/82 0:00,172.72,150
30682,Daniele De Rossi,7/24/83 0:00,185.42,183
39386,Daniele De Vezze,1/9/80 0:00,172.72,154
27672,Daniele Dessena,5/10/87 0:00,182.88,165
41378,Daniele Ficagna,2/23/81 0:00,185.42,165
39534,Daniele Franceschini,1/13/76 0:00,177.8,161
37541,Daniele Galloppa,5/15/85 0:00,180.34,163
24793,Daniele Gastaldello,6/25/83 0:00,185.42,170
41661,Daniele Mannini,10/25/83 0:00,182.88,172
42692,Daniele Padelli,10/25/85 0:00,190.5,181
27675,Daniele Paponi,4/16/88 0:00,182.88,159
24792,Daniele Portanova,12/17/78 0:00,185.42,172
111747,Daniele Ragatzu,9/21/91 0:00,172.72,161
358155,Daniele Rugani,7/29/94 0:00,190.5,181
67298,Daniele Russo,11/3/85 0:00,193.04,185
585237,Daniele Verde,6/20/96 0:00,167.64,141
11863,Danielson,1/9/81 0:00,187.96,170
119839,Danijel Aleksic,4/30/91 0:00,182.88,165
38773,Danijel Ljuboja,9/4/78 0:00,187.96,176
177652,Danijel Marceta,1/4/89 0:00,175.26,154
25751,Danijel Milicevic,1/5/86 0:00,170.18,137
30477,Danijel Pranjic,12/2/81 0:00,170.18,154
183230,Danijel Stojanovic,8/18/84 0:00,185.42,174
115184,Danijel Subasic,10/27/84 0:00,190.5,185
362120,Danilo Cataldi,8/6/94 0:00,180.34,154
130155,Danilo D'Ambrosio,9/9/88 0:00,180.34,165
209312,Danilo Dias,11/6/85 0:00,172.72,139
210704,Danilo Fernando Avelar,6/9/89 0:00,185.42,174
240235,Danilo Pereira,9/9/91 0:00,187.96,176
207039,Danilo Soares,10/29/91 0:00,170.18,159
27708,Danilo Soddimo,9/27/87 0:00,180.34,154
143403,Danilo,11/11/86 0:00,185.42,176
185909,Danilo,8/13/79 0:00,172.72,148
19249,Danilo,5/10/84 0:00,185.42,165
208077,Danilo,7/15/91 0:00,182.88,172
208943,Danilo,1/13/90 0:00,172.72,159
281339,Danilo,5/28/85 0:00,175.26,159
570432,Danilo,2/28/96 0:00,182.88,163
36789,Danko Lazovic,5/17/83 0:00,182.88,176
417818,Danny Bakker,1/16/95 0:00,177.8,154
38979,Danny Buijs,6/21/82 0:00,182.88,168
24408,Danny Collins,8/6/80 0:00,182.88,170
240537,Danny da Costa,7/13/93 0:00,185.42,185
173317,Danny Drinkwater,3/5/90 0:00,177.8,154
32891,Danny Grainger,7/28/86 0:00,177.8,168
40565,Danny Guthrie,4/18/87 0:00,175.26,174
26721,Danny Guyt,2/7/81 0:00,185.42,170
35467,Danny Higginbotham,12/29/78 0:00,185.42,172
143512,Danny Hoesen,1/15/91 0:00,185.42,179
45462,Danny Holla,12/31/87 0:00,177.8,163
214426,Danny Ings,3/16/92 0:00,177.8,161
32703,Danny Invincibile,3/31/79 0:00,182.88,179
26451,Danny Koevermans,11/1/78 0:00,190.5,174
162679,Danny Latza,12/7/89 0:00,177.8,168
30338,Danny Murphy,3/18/77 0:00,175.26,152
33941,Danny Pugh,10/19/82 0:00,182.88,168
71360,Danny Racchi,11/22/88 0:00,172.72,146
46353,Danny Rose,7/2/90 0:00,172.72,159
26637,Danny Schenkel,4/1/78 0:00,193.04,187
35438,Danny Shittu,9/2/80 0:00,190.5,209
49571,Danny Simpson,1/4/87 0:00,177.8,170
163165,Danny Verbeek,8/15/90 0:00,182.88,143
254472,Danny Ward,6/22/93 0:00,190.5,194
23271,Danny Webber,12/28/81 0:00,175.26,159
113836,Danny Welbeck,11/26/90 0:00,185.42,161
469296,Danny Williams,1/25/88 0:00,185.42,170
168308,Danny Wilson,12/27/91 0:00,187.96,174
33330,Danny Wintjens,9/30/83 0:00,200.66,168
19000,Dante Adrian Senger,3/4/83 0:00,187.96,187
38432,Dante,10/18/83 0:00,187.96,192
520798,Dany da Silva,3/2/93 0:00,187.96,172
491168,Dany Maury,8/18/94 0:00,175.26,154
179522,Dany Nounkeu,4/11/86 0:00,182.88,176
467478,Danzell Gravenberch,2/13/94 0:00,185.42,185
